eventid,year,imonth,extended,country,country_txt,region,region_txt,city,summary,success,suicide,attacktype1,attacktype1_txt,nperps,weaptype1,weaptype1_txt,weapdetail,nkill,nwound
200808180021,2008,8,0,213,Uganda,11,Sub-Saharan Africa,Kampala,"08/18/2008: On Monday, at an unknown time, in Kampala, Kampala, Uganda, two people, one of them a senior member of the SPLA, attempted to kidnap a woman in her car. There were no reported casualties.",1,0,6,Hostage Taking (Kidnapping),2,13,Unknown,It is unknown if weapons were used in the attack.,0,0
200808200025,2008,8,0,6,Algeria,10,Middle East & North Africa,Bouira,"8/20/2008:  In a series of multiple attacks, a vehicle based improvised explosive device functioned outside of a military barracks in Bouira, Algeria. Two soldiers were killed and around ten others were wounded in the blast.  The barracks sustained heavy structural damages as well.  Al Qaeda in the Land of the Islamic Maghrib (AQLIM) claimed the attack.",1,1,3,Bombing/Explosion,1,6,Explosives,Suicide car bomb,3,10
200808210021,2008,8,0,92,India,6,South Asia,Raniganj,"08/21/2008: On Thursday at noon, in Raniganj, Gaya, Bihar, India, around twelve Communist Party of India-Maoist (CPI-Maoist) militants attacked policemen at Punjab National Bank, killing six police officers, one civilian, and wounding three. One CPI-Maoist militant was killed in the exchange of fire. The militants left behind a note claiming responsibility for the attack, which was aimed at avenging police atrocities.",1,0,2,Armed Assault,12,5,Firearms,Unknown firearms were used in the attack.,8,3
200808210026,2008,8,0,147,Nigeria,11,Sub-Saharan Africa,Kalaa,"08/21/2008: On Thursday night, at about 0000, in Kalaa, Adamawa, Nigeria, about 27 armed assailants fired upon the home of the speaker of Adamawa State House of Assembly, Hon. James Barka, and the home of his neighbor, wounding one civilian and damaging the two residences. No motive was reported and no group claimed responsibility.",1,0,2,Armed Assault,27,5,Firearms,Unknown firearms were used in the attack.,0,1
200808240005,2008,8,0,167,Russia,9,Eastern Europe,Makhachkala,"08/24/2008: On Sunday evening at 21:40, an un unknown gunman attacked a traffic police post at the entrance to the central square in front of the building housing the government administration and the mayor�s office in Makhachkala, Dagestan, Russia. The gunman then fled to Dakhadayeva Street, but was soon cornered by police and a second gunfight ensured, in which two policemen were killed. The shooter was shot and killed in return fire at the entrance to the criminal court building. The shooter, who was riding a bicycle, used a Kalashnikov automatic rifle in the attack. No claim of responsibility was made for the incident.",1,0,2,Armed Assault,1,5,Firearms,A Kalashnikov automatic rifle was used in the firearm attack.,2,0
200808240022,2008,8,0,95,Iraq,10,Middle East & North Africa,Zaydan,"08/24/2008: On Sunday, between 2000 and 2030, in Zaydan, Al Anbar, Iraq, a suicide bomber detonated an improvised explosive device near the home of a Sunni Sahwa Council leader who was holding a banquet celebrating the release of his son from the Camp Bucca detention center three days earlier, killing 19 Sahwa Council paramilitary members, 11 civilians, wounding up to 42 other people, and damaging the residence. Although no group claimed responsibility, guests reported that the son had argued with Islamic State of Iraq members while in detention possibly leading to this reprisal attack.",1,1,3,Bombing/Explosion,1,6,Explosives,An improvised explosive device was used by a suicide bomber in the attack.,31,42
200808260001,2008,8,0,113,Libya,10,Middle East & North Africa,Kufra,"08/26/2008: On Tuesday, at 1800, three members of the Sudanese Liberation Movement hijacked Sun Air flight 611 en route to Khartoum. The plane, which had a total of 95 passenger on board, landed at 1940 at Al Kufrah airport in Kufrah, Libya. No casualties were reported and two hijackers surrendered.",1,0,4,Hijacking,3,9,Melee,A knife was used in the attack.,0,0
200808260005,2008,8,0,167,Russia,9,Eastern Europe,Vladikavkaz,"08/26/2008: On Tuesday evening, two civilians were killed and another wounded when two masked gunmen using automatic weapons shot three people in a caf�, in the Iristonsky okrug of Vladikavkaz, North Ossetia, Russia. No claim of responsibility was made for the incident.",1,0,2,Armed Assault,2,5,Firearms,Automatic firearms were used in the firearm attack.,2,1
200808260008,2008,8,0,141,Nepal,6,South Asia,Morang district,"08/26/2008: On Tuesday, four people detonated a bomb between the huts of Birkha Bahadur Baniya and Khadak Bahadur Subedi in the Sanischare-based Bhutanese refugee camp in Morang, Kosi, Nepal. No casualties were reported and no group claimed responsibility for the attack.",1,0,3,Bombing/Explosion,4,6,Explosives,An unknown explosive type was used in the attack.,0,0
200808260010,2008,8,1,195,Sudan,11,Sub-Saharan Africa,Nyala,"08/26/2008: On Tuesday afternoon shortly after 1700, a Boeing 737 carrying 87 passengers and eight crew members was hijacked by two unknown gunmen shortly after takeoff from Nyala airport, Darfur province, Sudan. The plane was diverted from its route to the Sudanese capital of Khartoum and forced to land at the remote Sahara desert oasis of Kufrah in southeastern Libya. The hijackers surrendered to authorities in Libya after police were able to successfully rescue all 95 passengers and crewmembers two days later on Thursday 08/28/2008. Witnesses among the passengers said the two hijackers were hoping to gain asylum in France, and invited the passengers to join them as refugees in Paris. No claim of responsibility was made for the incident.",1,0,4,Hijacking,2,5,Firearms,Unknown firearms were used in the firearm attack.,0,0
200808260011,2008,8,0,45,Colombia,3,South America,Ciudad bolivar,"08/26/2008: On Tuesday evening, Bogota National SIJIN Police discovered 220 pounds of Benclo explosives, 130 detonators and 200 meters of time fuse set to detonate inside a house in the neighborhood of San Isidro, Ciudad Bol�var, Antioquia department, Colombia. Police arrested two individuals at the residence and then defused the explosives, however the demolition unintentionally injured four civilians. No claim of responsibility was made for the incident.",0,0,3,Bombing/Explosion,2,6,Explosives,"A bomb consisting of 220 pounds of Benclo explosives, 130 detonators and 200 meters of time fuse was used in the bombing attack.",0,0
200808280013,2008,8,0,160,Philippines,5,Southeast Asia,San Jorge,"08/28/2008: On Thursday night at around 2000, seven suspected New People's Army (NPA) rebels attempted to abduct a paramilitary man from his home in San Jorge town, Samar province, Philippines.  The victim retaliated, injuring himself and killing two assailants with a grenade.",0,0,6,Hostage Taking (Kidnapping),5,13,Unknown,Unknown weapons were used in the attack.,2,1
200808310001,2008,8,0,45,Colombia,3,South America,Pitalito,"08/31/2008: On Sunday, four United Self-Defense Forces Of Colombia (AUC) terrorists belonging to the Black Eagles squad attempted to kill Ana Patricia Cuellar Espa�a, a government worker, outside her house in the neighborhood of San Rafael, Pitalito, Huila department, Colombia. The attackers threw rocks and fired at her house, but no casualties were reported. Before the assault, Cuellar Espa�a received death threats via phone calls.",0,0,2,Armed Assault,4,5,Firearms,Unknown firearms were used in the firearm attack and stones were used in the melee attack.,0,0
200809010023,2008,9,0,167,Russia,9,Eastern Europe,Ordzhonikidzevskaya,"09/01/2008: On Monday afternoon at around 1300, an unknown armed assailant fired upon the vehicle carrying the head of the Promyshlenny Rayon police near a bus stop in Sunzha district, Ordzhonikidzevskaya, Ingushetia province, Russia. The attack wounded the police officer and caused an unknown amount of damage to his vehicle. No claim of responsibility was made for the incident.",0,0,1,Assassination,1,5,Firearms,Unknown firearms were used in the firearm attack.,0,1
200809090006,2008,9,0,93,Indonesia,5,Southeast Asia,Banda Aceh,"09/09/2008: On Tuesday early in the morning, an unknown assailant threw a grenade at the residence of Muzakkir Manaf, the former commander of the Free Aceh Movement (GAM), in Krueng Barona Jaya sub-district outside Banda Aceh, Aceh, Indonesia. The blast slightly damaged the residence, breaking window panes, as well as causing slight damage to Manf�s vehicle but caused no casualties. No claim of responsibility was made for the incident.",1,0,3,Bombing/Explosion,1,6,Explosives,A grenade was used in the bombing attack.,0,0
200809090010,2008,9,0,45,Colombia,3,South America,Garzon,"09/09/2008: On Tuesday night, three civilians were injured when an unknown man detonated a bomb in an un-named hotel in Garzon, Huila department, Colombia. The bomb blast caused minimal damage to the structure of the hotel. No claim of responsibility was made for the incident.",1,0,3,Bombing/Explosion,1,6,Explosives,Unknown firearms were used in the firearm attack.,0,3
200809130001,2008,9,0,92,India,6,South Asia,New Delhi,"09/13/2008: On Saturday evening at 1815, at least 21 Indian Mujahideen (IM) insurgents detonated five improvised explosive devices (IEDs) in crowded markets and tourist areas in New Delhi, Delhi province, India. The bomb blasts killed a total 24 civilians, wounded at least 63 others and damaged several shops and vehicles and one subway station. The first explosion occurred near a parking lot at Karol Bagh's Garrar Market, killing 13 civilians, wounding 40 others and causing substantial damage to the marketplace. Authorities later found and safely defused four more IEDs planted by IM insurgents in New Delhi. The Indian Mujahideen claimed responsibility for the incident although Indian police stated that the serial bombings were perpetrated by the IM and the Students of Islamic Movement of India (SIMI), with support from Lashkar-e-Tayyiba (LeT). On 09/19/2008 on Friday, police arrested one suspected perpetrator, killed two in a gunfight while two others who were also suspected of carrying out the attacks managed to escape. Several months later on 04/22/2009 on Wednesday, a court in Delhi issued non-bailable warrants against 16 suspected IM militants, including its founder Amir Raza Khan, for their involvement in the serial bombing attacks.",1,0,3,Bombing/Explosion,21,6,Explosives,Unknown explosives were used in the bombing attack.,13,40
200809130004,2008,9,0,78,Greece,8,Western Europe,Thessaloniki,"09/13/2008: On Saturday, sometime in the early morning, in Thessaloniki, Greece, 15 assailants threw firebombs, Molotov cocktails, and stones at the Plateia Demokratias police station, damaging the station, one nearby shop, six police vehicles, and 16 civilian vehicles, but causing no injuries.  The Fighting Fire Nuclei claimed responsibility.",1,0,7,Facility/Infrastructure Attack,15,8,Incendiary,The exact arson set used is unknown.,0,0
