x,y,region,nkill,success,attacktype1_txt,country_txt,city,summary
4.987758473734461,0.42880411993645906,9,38,1,Bombing/Explosion,Russia,Domodedovo,"01/24/2011: On Monday afternoon, in Moscow, Russian Republic, Russia, a suicide bomber detonated himself in the arrival zone of the Domodedovo Airport and killed 37 people, including eight foreigners from Kyrgyzstan, Germany, Tajikistan, Ukraine, Uzbekistan, and Great Britain, and wounding about 168, including nine foreigners from Serbia, Tajikistan, Uzbekistan, Germany, Slovakia, France and Italy, as well as two Nigerians. The attack caused an unknown amount of property damage to the airport. The suicide bomber was identified as 20-year-old Magomed Yevloyev, from the village of Ali-Yurt in the Nazranovsky District of Ingushetia, Russia. Doku Umarov, leader of the Dagestan Front of the Caucasus Emirate, claimed responsibility, stating he ordered the attack. Several individuals from Magomed Yevloyev's home state are suspected of assisting in the bombing. Those individuals include Akhmed Aushev, Akhmed Yevloyev, Fatima Yevloyev, Movsar Tsurov, Adam Ganizhyev, Boris Bagatyryev, Islam Yevloyeva, and Timur Yaniyev."
-0.27570777750112746,0.16439037757137717,9,2,1,Assassination,Russia,Lyuksemburg,"01/26/2011: On Wednesday, in Lyuksemburg village in Babayurtovskiy, Dagestan, Russia, an unidentified gunman opened fire on the police chief of the Babayurtovskiy ROVD, identified as Abdulkhakin Kerimov, and killed him with an automatic rifle during a police operation. The gunman was killed by return fire, and it was believed that another police officer was wounded. No group claimed responsibility for the attack."
0.003085128708818506,0.1951398524291326,11,7,1,Armed Assault,Nigeria,Maiduguri,"01/28/2011: On Friday afternoon, in Maiduguri, Borno, Nigeria, four militants riding two motorcycles fired upon and killed seven people including Modu Fannami Gubio, the All Nigerian Peoples Party Borno State gubernatorial candidate, and two plain clothes police officers outside the home of Gubio�s father. Five people were injured and the militant group Boko Haram claimed responsibility for the attack."
-0.3119766043643965,0.16390772826663907,9,1,1,Assassination,Russia,Chegemskiy (District),"01/28/2011: On Friday evening at 1950, in the Chegemskiy District of Kabardino Balkariya, Russia, the Chegemskiy District head administrator, Mikhail Mambetov, was shot in the back by an unidentified gunman as he entered his home. The administrator was shot four times and died in route to the hospital as a result of his injuries; his driver was wounded in the attack. No group claimed responsibility for the attack."
-0.3701771348469749,0.17689190176077974,11,0,0,Assassination,Mauritania,Nouakchott,"02/01/2011: On Tuesday night around 0200, on a road near Nouakchott city, Nouakchott, Mauritania, in one of three linked attacks, three militants attempted to assassinate the President of Mauritania with a suicide vehicle borne improvised explosive device, but were stopped when Mauritanian soldiers fired artillery shells targeting and destroying the militant truck. No casualties were reported in the attempted attack. The militant group Al-Qaeda in the Islamic Maghreb (AQIM) was suspected of being responsible for the attempted attack."
-0.3701771348469749,0.17689190176077974,3,0,0,Bombing/Explosion,Colombia,Neiva,"02/02/2011: On Wednesday night, in El Cagu�n outside Neiva, Huila, Colombia, police discovered and safely defused a cylinder bomb containing 50 kilograms of ANFO explosives, which was targeting a bridge that connects the city of Neiva and the village of El Cagu�n. No casualties or property damage resulted as the bomb did not detonate. No group claimed responsibility although authorities suspect the 17th Front of the Revolutionary Armed Forces of Colombia (FARC) is responsible after police captured three male members of the FARC's 17th Front, Jeison Orlando Torres Ot�lora, alias Freddy Guevara, Eduardo Murcia Dur�n, alias Jeison and a 17 year-old minor, alias Wilmer, who are thought to have armed the bomb."
-0.311092790053818,0.17138077549660088,3,1,0,Bombing/Explosion,Colombia,Samaniego,"02/02/2011: On Wednesday, in the rural area of Samaniego, Nari�o, Colombia, body parts of a militant from the National Liberation Army (ELN) were distributed throughout the area where he attempted to plant a land mine, which authorities claim was targeting security forces and the civilian public. The other militant who took part in the attempted bombing was injured but left the area soon afterwards. The militant who died was known as Leo and was considered an important bomb-maker for the Mono Sergio Front of the ELN. No property damage was reported and no group has claimed responsibility."
-0.2522045395353652,0.27148893280819425,11,1,1,Armed Assault,Nigeria,Darazo,"02/17/2011: On Thursday, in Darazo, Bauchi, Nigeria, in one of two related attacks, one civilian was killed and two policemen were injured when 15 militants attacked and fired upon a police station. One militant was injured when the improvised explosive device he was holding detonated and blew off his hand. The blast also resulted in an unknown amount of property damage. No group has claimed responsibility, but the militant group Boko Haram was thought responsible for the attack."
-0.32330253625676475,0.2670511178250593,11,1,1,Armed Assault,Nigeria,Darazo,"02/17/2011: On Thursday, in Darazo, Bauchi, Nigeria, in one of two related attacks, one security guard was killed when 15 militants fired upon a bank with unknown firearms resulting in an unknown amount of property damage. No group has claimed responsibility, but the militant group Boko Haram was thought to be responsible for the attack."
1.1492910182820406,0.2453097939173385,11,19,1,Bombing/Explosion,Somalia,Mogadishu,"02/21/2011: On Monday morning, in the Hamar Jajab area of Mogadishu, Banaadir, Somalia, seven policemen and eight civilians were killed and 35 people were injured when four militants detonated a suicide vehicle borne improvised explosive device targeting a police training camp. The improvised explosive device was planted in a small Toyota truck with oil barrels and was disguised as a civilian transportation vehicle. The police training building and several nearby cars were damaged in the attack and the militant group Al Shabaab claimed responsibility."
-0.3347921222942845,0.16990150383555588,11,1,1,Armed Assault,Nigeria,Maiduguri,"02/23/2011: On Wednesday evening, in Maiduguri, Borno, Nigeria, two militants riding a motorcycle fired upon and killed a police inspector outside of his home. No group has claim responsibility, but the militant group Boko Haram was thought responsible for the attack."
-0.34559398829593,0.1858442206517865,9,0,1,Armed Assault,Russia,Chegemskiy (District),"02/25/2011: On Friday evening, in the Chegemskiy District of Kabardino Balkariya, Russia, in one of two related attacks, four unidentified militants traveled to a traffic post, where they fired on and injured one police inspector and damaged two cars. This attack came after the militants hijacked a taxi with its driver as a hostage on Lenina Street, which they used to pick up two more militants. No group has claimed responsibility for the attack."
-0.3692933205363966,0.18436494899074146,9,0,1,Hostage Taking (Kidnapping),Russia,Chegem,"02/25/2011: On Friday evening at 1920, in Chegem, Chegemskiy District, Kabardino Balkariya, Russia, in one of two related attacks, a taxi was hijacked just as the driver was finishing his shift by two unidentified militants. The driver was told to drive to the settlement of Yanikoi in the Chegemskiy District. Once there, two more men entered the taxi wearing bullet proof vests. The driver was then kicked out of the car. The men later went back into Chegem and assaulted a traffic officer. The taxi driver was not harmed. No group claimed responsibility for the hijacking."
-0.33567593660486295,0.1624284566055941,9,1,1,Bombing/Explosion,Russia,Moscow,"02/26/2011: On Saturday, in Moscow city, Russian Republic, Russia, a suicide bomber detonated a grenade and blew himself up outside a busy supermarket, killing himself but causing no other casualties or damages. The man was identified as Yevgeny Yurov. No group has claimed responsibility."
0.3930073234985722,0.6135052023196697,11,19,0,Assassination,Democratic Republic of the Congo,Kinshasa,"02/27/2011: On Sunday afternoon around 1330, in the Gombe area of Kinshasa, Congo (Kinshasa), 19 people, including eight Congolese Presidential guards, were killed and one Congolese Presidential guard was injured when sixty unidentified militants armed with rocket propelled grenades, unknown firearms and machetes attacked and fired upon the home of President Joseph Kabila of Congo (Kinshasa). Seven militants were also killed in the attack, which resulted in an unknown amount of property damage to the President's residence. It was believed that the attack was an attempt to assassinate the president; however the president was not home at the time of the attack. No casualties were reported and no group claimed responsibility for the attack. Police later captured 126 suspected perpetrators of the attack and paraded them through the city."
