eventid,year,imonth,iday,extended,country,country_txt,region,region_txt,city,latitude,longitude,summary,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,target1,natlty1,natlty1_txt,nperps,weaptype1,weaptype1_txt,weapdetail,nkill,nwound
200809040003,2008,9,4,0,205,Thailand,5,Southeast Asia,Bangkok,13.727896,100.524124,"09/04/2008: On Thursday, at 2130, two Ramkamhaeng University students were shot by an unidentified gunman on a Yamaha motorcycle while they were marching to the Prime Ministers residence in Bangkok, Thailand. The students were part of a group of 100 students marching the Prime Minister Samak Sundaravej's residence to demand his resignation. The victims were identified as Anusak Sieng-oon and Apichart Polrit. No group claimed responsibility for the attack.",1,0,2,Armed Assault,14,Private Citizens & Property,Ramkamhaeng University students,205,Thailand,1,5,Firearms,Unknown firearms were used in the attack.,0,2
200809090006,2008,9,9,0,93,Indonesia,5,Southeast Asia,Banda Aceh,5.541471,95.342957,"09/09/2008: On Tuesday early in the morning, an unknown assailant threw a grenade at the residence of Muzakkir Manaf, the former commander of the Free Aceh Movement (GAM), in Krueng Barona Jaya sub-district outside Banda Aceh, Aceh, Indonesia. The blast slightly damaged the residence, breaking window panes, as well as causing slight damage to Manf�s vehicle but caused no casualties. No claim of responsibility was made for the incident.",1,0,3,Bombing/Explosion,14,Private Citizens & Property,"The residence of Muzakkir Manaf, the former commander of the Free Aceh Movement (GAM),",93,Indonesia,1,6,Explosives,A grenade was used in the bombing attack.,0,0
200809090010,2008,9,9,0,45,Colombia,3,South America,Garzon,2.19673,-75.62909,"09/09/2008: On Tuesday night, three civilians were injured when an unknown man detonated a bomb in an un-named hotel in Garzon, Huila department, Colombia. The bomb blast caused minimal damage to the structure of the hotel. No claim of responsibility was made for the incident.",1,0,3,Bombing/Explosion,1,Business,A hotel,45,Colombia,1,6,Explosives,Unknown firearms were used in the firearm attack.,0,3
200809130004,2008,9,13,0,78,Greece,8,Western Europe,Thessaloniki,40.620663,22.952,"09/13/2008: On Saturday, sometime in the early morning, in Thessaloniki, Greece, 15 assailants threw firebombs, Molotov cocktails, and stones at the Plateia Demokratias police station, damaging the station, one nearby shop, six police vehicles, and 16 civilian vehicles, but causing no injuries.  The Fighting Fire Nuclei claimed responsibility.",1,0,7,Facility/Infrastructure Attack,3,Police,The target was a police station.,78,Greece,15,8,Incendiary,The exact arson set used is unknown.,0,0
200809160013,2008,9,16,0,182,Somalia,11,Sub-Saharan Africa,Bosaso,11.274796,49.179657,"09/16/2008: In Bender Cassim, Bari, Somalia, four armed assailants fired upon the regional police commissioner, wounding him.  No group claimed responsibility.",1,0,2,Armed Assault,3,Police,Target for this attack was the Bari Regional Police Comissioner.,182,Somalia,4,5,Firearms,The exact type of firearm used is unknown.,0,1
200809200009,2008,9,20,0,45,Colombia,3,South America,Buenaventura,3.88182,-77.07042,"09/20/2008: On Saturday morning at 0600, two civilians were injured when a suspected Revolutionary Armed Forces of Colombia (FARC) rebel launched an improvised explosive device at the Adolescent Responsibility Unit office of the Buenaventura Prosecutor General�s headquarters building in Buenaventura, Valle del Cauca department, Colombia. The blast caused a significant amount of damage to the building and to 74 other nearby residences. No claim of responsibility was made for the incident.",1,0,3,Bombing/Explosion,2,Government (General),The Adolescent Responsibility Unit office of the Buenaventura Prosecutor General�s headquarters building,45,Colombia,1,6,Explosives,Unknown explosives were used in the bombing attack.,0,2
200809270013,2008,9,27,0,603,United Kingdom,8,Western Europe,London,51.504387,-0.140041,"09/27/2008: On Saturday, at 0230, suspected Islamic extremists detonated a firebomb at the Gibson Square book publishing headquarters and residence in London, England, United Kingdom. The arson attack caused an unknown amount of damage to the building but caused no casualties. The attack was in response to the book publishing company buying the rights to an American book about the prophet Mohammad. No claim of responsibility was made for the incident but three men were arrested.",1,0,7,Facility/Infrastructure Attack,1,Business,"The Gibson Square book publishing headquarters, which also serves as a residence,",216,Great Britain,3,8,Incendiary,A fire bomb was used in the attack.,0,0
200809280018,2008,9,28,0,41,Central African Republic,11,Sub-Saharan Africa,Am Dafok,10.462647,23.289973,"09/28/2008: On Sunday, 20 armed rebels from the Forces for the Unification of the Central African Republic (FIRCA) attacked the village of Am Dafok, Birao, Vakaga province, Central African Republic. The rebels seized control of the village, however the attack resulted in no casualties. No claim of responsibility was made for the incident.",1,0,2,Armed Assault,14,Private Citizens & Property,Local civilians of Am Dafok village,41,Central African Republic,20,5,Firearms,Unknown firearms were used in the firearm attack.,0,0
200810060009,2008,10,6,0,195,Sudan,11,Sub-Saharan Africa,Menawashei,12.679788,24.983636,"10/06/2008: On Monday, in Menawashei, Janub Darfur, Sudan, about sixty armed assailants fired upon a United Nations Mission in Darfur (UNAMID) peacekeeping convoy, killing one peacekeeper.  No group claimed responsibility.",1,0,2,Armed Assault,7,Government (Diplomatic),A United Nations Mission in Darfur (UNAMID) peacekeeping convoy.,147,Nigeria,60,5,Firearms,Unknown firearms were used in the attack.,1,0
200810080003,2008,10,8,1,182,Somalia,11,Sub-Saharan Africa,Bosaso,11.274796,49.179657,"10/08/2008: On Wednesday, a British man was kiddnapped by five Somali rebels in Boosaaso, Puntland, Somalia. There were no reported casualties or claims of responsibility.",1,0,6,Hostage Taking (Kidnapping),1,Business,The target was a british oil worker.,216,Great Britain,5,5,Firearms,The exact type of firearm used is unknown.,1,0
200810130007,2008,10,13,0,101,Japan,4,East Asia,Tokushima,34.07027,134.554844,"10/13/2008: On Monday, a man detonated explosives at the cultural hall of Soka Gakkai and a Japan-China Friendship Association housing building in Tokushima, Shikoku, Japan. No injuries were reported in the blasts but doors, windows and ceilings were damaged. Police arrested Takaaki Hori in connection to the attacks. Hori used firecrackers to make the explosives at his home and claimed responsibility for the attack at a press building.",1,0,3,Bombing/Explosion,15,Religious Figures/Institutions,"Soka Gakkai cultural hall, a Buddhist organization,",101,Japan,1,6,Explosives,An improvised explosive device made out of firecrackers was used in the attack.,0,0
200810130008,2008,10,13,0,78,Greece,8,Western Europe,Athens,37.99749,23.762728,"10/13/2008: On Monday, 20 suspected anarchists hurled 20 petrol bombs, rocks and paint at a police station in Athens, Athens province, Greece. The arson attack caused an unknown amount of damage to the entrance of the police building but resulted in no casualties. No claim of responsibility was made for the incident.",1,0,7,Facility/Infrastructure Attack,3,Police,A police station,78,Greece,20,8,Incendiary,"An unknown incendiary device was used in the arson attack, rocks were used in the melee attack and paint was used in the sabotage attack.",0,0
200810160013,2008,10,16,1,147,Nigeria,11,Sub-Saharan Africa,Port Harcourt,4.815554,7.049844,"10/16/2008: On Thursday, five gunmen kidnapped the chairman of the Diobu Timber Sellers Association, Chief Job Obire, and another unknown individual from the Okwelle timber shed in Diobu, Port Harcourt, Rivers, Nigeria.  According to witnesses, the men posed as customers demanding to see the chairman, when he arrived, they produced rifles and shotguns and took him hostage.  As they escaped, in the same bus that they arrived in, they proceeded to rob several people and ransacked a store.  No ransom demand was made and no claim of responsibility was made for the incident.",1,0,6,Hostage Taking (Kidnapping),1,Business,"The chairman of the Diobu Timber Sellers Association, Chief Job Obire,",147,Nigeria,5,5,Firearms,Rifles and shotguns were used in the attack.,0,0
200810170010,2008,10,17,0,45,Colombia,3,South America,Bogota,4.667128,-74.106056,"10/17/2008: On Friday morning at 0530, an unknown male assailant detonated an improvised explosive device containing a live grenade in the middle of a public road at 90D Carrera and 83 B Street in the community of Quirigua, northwest Bogota, Capital District, Colombia. The bombing attack caused considerable damage to the windows of 20 neighboring buildings but resulted in no casualties. No claim of responsibility was made for the incident.",1,0,3,Bombing/Explosion,19,Transportation,The intersection at 90D Carrera and 83 B Street in the community of Quirigua,45,Colombia,1,6,Explosives,An improvised explosive device containing a live grenade was used in the bombing attack.,0,0
200810310013,2008,10,31,0,195,Sudan,11,Sub-Saharan Africa,Nyala,12.057186,24.878695,"10/31/2008: On Friday, unknown gunmen opened fire on Abakar al-Tawm, chairman of the committee for voluntary repatriation in Nyala district, southern Darfur province, Sudan, in front of his home, in Nyala. According to reports, two gunmen shot multiple rounds at the chairman as he left his car.  The target was unharmed and one of the two gunmen was captured. No claim of responsibility was made for the incident.",1,0,2,Armed Assault,2,Government (General),The target was Abaker al-Tawm.,195,Sudan,2,5,Firearms,Unknown firearms were used in the attack.,0,0
200810310014,2008,10,31,0,195,Sudan,11,Sub-Saharan Africa,Nyala,12.057186,24.878695,"10/31/2008: On Friday, four unknown gunmen attempted to kill Sulayman Badi, the appointed rapporteur for the Committee for Voluntary Repatriation in Nyala district, southern Darfur province, Sudan.  According to reports, the attack came at the same time that two other gunmen attempted to kill the chairman of that committee.  Rapporteur Badi was unharmed in the attack and all four gunmen escaped. No group claimed responsibility for this incident.",0,0,2,Armed Assault,2,Government (General),Target was Committee Rapporteur Soloman Badi.,195,Sudan,4,5,Firearms,Unknown firearms were used in the attack.,0,0
200811040017,2008,11,4,0,45,Colombia,3,South America,Florencia,1.61456,-75.6053,"11/04/2008: On Tuesday, two suspected Revolutionary Armed Forces of Colombia (FARC) members traveling inside a vehicle threw a grenade at the Yep chain department store located at the crossroads of 15th street and Highway 10 in Florencia, Caquet�, Colombia. It is believed that the FARC rebels were trying to extort the store and after several failed attempts employed the use of the grenade as ""punishment"" for not giving in to their demands. The explosion caused minimal damage to one window of the store but resulted in no casualties. No claim of responsibility was made for the incident.",1,0,3,Bombing/Explosion,1,Business,The Yep chain department store,45,Colombia,2,6,Explosives,A grenade was used in the attack.,0,0
200811060006,2008,11,6,0,603,United Kingdom,8,Western Europe,Suffolk,52.187252,0.970768,"11/06/2008: On Thursday, a suspected Nazi bomb maker was accused of planning terror attacks after being found with two explosive devices at a rail station. Neil Lewington, 43, traveled to the station intending to commit terrorist acts. He was stopped after allegedly abusing rail staff in Lowestoft, Suffolk.",0,0,3,Bombing/Explosion,19,Transportation,The target was a rail station.,216,Great Britain,1,6,Explosives,Two explosive devices were used in the attack.,0,0
200811080008,2008,11,8,0,182,Somalia,11,Sub-Saharan Africa,Jamame,0.070633,42.749722,"11/08/2008: On Saturday night, three unknown gunmen shot and killed Mohammad Mohammud Sakow, the head of the US-based Mercy Corps aid group, in Somalia.  According to witnesses, the victim was leaving a local mosque, in Jamamae, Jubbada Hoose. Relatives of the victim collected the body, after the gunmen escaped.  No group has claimed responsibility for the attack.",1,0,2,Armed Assault,12,NGO,"Target was Mohammad Sakow, head of the Somali division of Mercy Corps aid group.",182,Somalia,3,5,Firearms,Unknown firearms were used in the attack.,1,0
